base_word,pos_kr,pos_tag,level,homonym
그러나,부사,Adverb,2,False
그러므로,부사,Adverb,2,False
그런,관형사,Determiner,2,False
그립다,형용사,Adjective,2,False
그만,부사,Adverb,2,False
그만두다,동사,Verb,2,False
그분,대명사,Noun,2,False
그치다,동사,Verb,2,False
글쎄,감탄사,Exclamation,2,False
글씨,명사,Noun,2,False
글자,명사,Noun,2,False
금방,부사,Adverb,2,False
금지,명사,Noun,2,False
급하다,형용사,Adjective,2,False
기르다,동사,Verb,2,False
기름,명사,Noun,2,False
기뻐하다,동사,Verb,2,False
기쁨,명사,Noun,2,False
기억,명사,Noun,2,False
기억나다,동사,Verb,2,False
기온,명사,Noun,2,False
기자,명사,Noun,2,False
기차역,명사,Noun,2,False
기차표,명사,Noun,2,False
기침,명사,Noun,2,False
기타,명사,Noun,2,False
기회,명사,Noun,2,False
긴장,명사,Noun,2,False
길이,명사,Noun,2,False
김,명사,Noun,2,False
깊다,형용사,Adjective,2,False
깊이,부사,Adverb,2,False
까만색,명사,Noun,2,False
까맣다,형용사,Adjective,2,False
깎다,동사,Verb,2,False
깜짝,부사,Adverb,2,False
깨끗이,부사,Adverb,2,False
깨다,동사,Verb,2,False
꺼내다,동사,Verb,2,False
껌,명사,Noun,2,False
꽃다발,명사,Noun,2,False
꽃병,명사,Noun,2,False
꽃집,명사,Noun,2,False
꾸다,동사,Verb,2,False
꿈,명사,Noun,2,False
끊다,동사,Verb,2,False
끓다,동사,Verb,2,False
끓이다,동사,Verb,2,False
끝,명사,Noun,2,False
끝내다,동사,Verb,2,False
끼다,동사,Verb,2,False
나누다,동사,Verb,2,False
나머지,명사,Noun,2,False
나이,명사,Noun,2,False
나타나다,동사,Verb,2,False
나흘,명사,Noun,2,False
낚시,명사,Noun,2,False
날다,동사,Verb,2,False
날씬하다,형용사,Adjective,2,False
남,명사,Noun,2,False
남기다,동사,Verb,2,False
남녀,명사,Noun,2,False
남다,동사,Verb,2,False
남성,명사,Noun,2,False
남쪽,명사,Noun,2,False
남학생,명사,Noun,2,False
낫다,형용사,Adjective,2,False
낫다,동사,Verb,2,False
낮잠,명사,Noun,2,False
내과,명사,Noun,2,False
내다,동사,Verb,2,False
내려가다,동사,Verb,2,False
내려오다,동사,Verb,2,False
내용,명사,Noun,2,False
냄비,명사,Noun,2,False
냄새,명사,Noun,2,False
냉장고,명사,Noun,2,False
너희,대명사,Noun,2,False
넘다,동사,Verb,2,False
넘어지다,동사,Verb,2,False
네,대명사,Noun,2,False
넥타이,명사,Noun,2,False
넷째,관형사,Determiner,2,False
넷째,수사,Noun,2,True
넷째,명사,Noun,2,True
노란색,명사,Noun,2,False
노랗다,형용사,Adjective,2,False
노력,명사,Noun,2,False
노인,명사,Noun,2,False
노트,명사,Noun,2,False
녹색,명사,Noun,2,False
녹차,명사,Noun,2,False
놀라다,동사,Verb,2,False
놀이,명사,Noun,2,False
농담,명사,Noun,2,False
높이,부사,Adverb,2,False
높이,명사,Noun,2,False
놓다,동사,Verb,2,False
누르다,동사,Verb,2,False
눈물,명사,Noun,2,False
눕다,동사,Verb,2,False
느끼다,동사,Verb,2,False
느낌,명사,Noun,2,False
느리다,형용사,Adjective,2,False
늘,부사,Adverb,2,False
늘다,동사,Verb,2,False
늙다,동사,Verb,2,False
능력,명사,Noun,2,False
다리,명사,Noun,2,False
다섯째,관형사,Determiner,2,False
다섯째,수사,Noun,2,True
다섯째,명사,Noun,2,True
다양,명사,Noun,2,False
다음날,명사,Noun,2,False
다이어트,명사,Noun,2,False
다치다,동사,Verb,2,False
다하다,동사,Verb,2,False
닦다,동사,Verb,2,False
단순,명사,Noun,2,False
단추,명사,Noun,2,False
단풍,명사,Noun,2,False
달걀,명사,Noun,2,False
달력,명사,Noun,2,False
달리기,명사,Noun,2,False
달리다,동사,Verb,2,False
닭,명사,Noun,2,False
닭고기,명사,Noun,2,False
닮다,동사,Verb,2,False
답,명사,Noun,2,False
답답하다,형용사,Adjective,2,False
답장,명사,Noun,2,False
대,의존명사,Noun,2,False
대구,명사,Noun,2,False
대부분,부사,Adverb,2,False
대부분,명사,Noun,2,False
대전명사,대명사,Noun,2,False
대학원,명사,Noun,2,False
대회,명사,Noun,2,False
댁,명사,Noun,2,False
더럽다,형용사,Adjective,2,False
더욱,부사,Adverb,2,False
덕분,명사,Noun,2,False
던지다,동사,Verb,2,False
데려가다,동사,Verb,2,False
데려오다,동사,Verb,2,False
데이트,명사,Noun,2,False
도,의존명사,Noun,2,False
도로,명사,Noun,2,False
도시,명사,Noun,2,False
도움,명사,Noun,2,False
독서,명사,Noun,2,False
돈가스,명사,Noun,2,False
돌,명사,Noun,2,False
돌다,동사,Verb,2,False
돌려주다,동사,Verb,2,False
돌리다,동사,Verb,2,False
동네,명사,Noun,2,False
동물,명사,Noun,2,False
동물원,명사,Noun,2,False
동시,명사,Noun,2,False
동전,명사,Noun,2,False
동쪽,명사,Noun,2,False
돼지,명사,Noun,2,False
돼지고기,명사,Noun,2,False
되다,접사,OtherAffix,2,False
된장,명사,Noun,2,False
두껍다,형용사,Adjective,2,False
두다,동사,Verb,2,False
두부,명사,Noun,2,False
두세,관형사,Determiner,2,False
두통,명사,Noun,2,False
둘째,관형사,Determiner,2,False
둘째,수사,Noun,2,True
둘째,명사,Noun,2,True
뒤쪽,명사,Noun,2,False
드디어,부사,Adverb,2,False
들르다,동사,Verb,2,False
들리다,동사,Verb,2,False
등,명사,Noun,2,False
디자인,명사,Noun,2,False
따로,부사,Adverb,2,False
땀,명사,Noun,2,False
땅,명사,Noun,2,False
떠나다,동사,Verb,2,False
떠들다,동사,Verb,2,False
떡,명사,Noun,2,False
떡국,명사,Noun,2,False
떨어지다,동사,Verb,2,False
또는,부사,Adverb,2,False
똑같다,형용사,Adjective,2,False
똑같이,부사,Adverb,2,False
똑똑하다,형용사,Adjective,2,False
똑바로,부사,Adverb,2,False
뚱뚱하다,형용사,Adjective,2,False
뛰다,동사,Verb,2,False
뛰어가다,동사,Verb,2,False
뜨겁다,형용사,Adjective,2,False
뜨다,동사,Verb,2,False
뜻,명사,Noun,2,False
라디오,명사,Noun,2,False
레스토랑,명사,Noun,2,False
마당,명사,Noun,2,False
마르다,동사,Verb,2,False
마을,명사,Noun,2,False
마중,명사,Noun,2,False
마지막,명사,Noun,2,False
마치다,동사,Verb,2,False
마트,명사,Noun,2,False
막걸리,명사,Noun,2,False
막히다,동사,Verb,2,False
만두,명사,Noun,2,False
만약,명사,Noun,2,False
만일,명사,Noun,2,False
만지다,동사,Verb,2,False
만화,명사,Noun,2,False
말,명사,Noun,2,True
말,의존명사,Noun,2,True
맞추다,동사,Verb,2,False
매년,부사,Adverb,2,False
매년,명사,Noun,2,False
매다,동사,Verb,2,False
매달,부사,Adverb,2,False
매달,명사,Noun,2,False
매우,부사,Adverb,2,False
매주,부사,Adverb,2,False
매주,명사,Noun,2,False
매표소,명사,Noun,2,False
맥주,명사,Noun,2,False
머리카락,명사,Noun,2,False
멀리,부사,Adverb,2,False
멈추다,동사,Verb,2,False
멋,명사,Noun,2,False
메다,동사,Verb,2,False
메모,명사,Noun,2,False
메시지,명사,Noun,2,False
메일,명사,Noun,2,False
명절,명사,Noun,2,False
모기,명사,Noun,2,False
모든,관형사,Determiner,2,False
모습,명사,Noun,2,False
모시다,동사,Verb,2,False
모양,명사,Noun,2,False
모으다,동사,Verb,2,False
모이다,동사,Verb,2,False
모임,명사,Noun,2,False
모자라다,동사,Verb,2,False
목걸이,명사,Noun,2,False
목도리,명사,Noun,2,False
목소리,명사,Noun,2,False
목욕,명사,Noun,2,False
목적,명사,Noun,2,False
못생기다,형용사,Adjective,2,False
무,명사,Noun,2,False
무게,명사,Noun,2,False
무궁화,명사,Noun,2,False
무료,명사,Noun,2,False
무릎,명사,Noun,2,False
무섭다,형용사,Adjective,2,False
무척,부사,Adverb,2,False
문제,명사,Noun,2,False
물고기,명사,Noun,2,False
물론,부사,Adverb,2,False
물론,명사,Noun,2,False
물어보다,동사,Verb,2,False
미끄러지다,동사,Verb,2,False
미래,명사,Noun,2,False
미리,부사,Adverb,2,False
미술관,명사,Noun,2,False
미역국,명사,Noun,2,False
미터,의존명사,Noun,2,False
믿다,동사,Verb,2,False
밀가루,명사,Noun,2,False
밀다,동사,Verb,2,False
바깥,명사,Noun,2,False
바깥쪽,명사,Noun,2,False
바뀌다,동사,Verb,2,False
바닥,명사,Noun,2,False
바닷가,명사,Noun,2,False
바라다,동사,Verb,2,False
바라보다,동사,Verb,2,False
바르다,동사,Verb,2,False
바이올린,명사,Noun,2,False
박수,명사,Noun,2,False
반대,명사,Noun,2,False
반드시,부사,Adverb,2,False
반바지,명사,Noun,2,False
반지,명사,Noun,2,False
반찬,명사,Noun,2,False
받아쓰다,동사,Verb,2,False
발가락,명사,Noun,2,False
발바닥,명사,Noun,2,False
밝다,형용사,Adjective,2,False
밝다,동사,Verb,2,False
방금,부사,Adverb,2,False
방금,명사,Noun,2,False
방문,명사,Noun,2,True
방문,명사,Noun,2,True
방법,명사,Noun,2,False
방송,명사,Noun,2,False
방송국,명사,Noun,2,False
방향,명사,Noun,2,False
배,명사,Noun,2,False
배달,명사,Noun,2,False
배드민턴,명사,Noun,2,False
배추,명사,Noun,2,False
배탈,명사,Noun,2,False
뱀,명사,Noun,2,False
버릇,명사,Noun,2,False
버리다,동사,Verb,2,False
번째,의존명사,Noun,2,False
벌,의존명사,Noun,2,False
벌다,동사,Verb,2,False
벌써,부사,Adverb,2,False
벗다,동사,Verb,2,False
벽,명사,Noun,2,False
변하다,동사,Verb,2,False
변호사,명사,Noun,2,False
별,명사,Noun,2,False
병문안,명사,Noun,2,False
보라색,명사,Noun,2,False
보이다,동사,Verb,2,True
보이다,동사,Verb,2,True
복습,명사,Noun,2,False
복잡하다,형용사,Adjective,2,False
볶다,동사,Verb,2,False
볶음밥,명사,Noun,2,False
봉투,명사,Noun,2,False
뵙다,동사,Verb,2,False
부끄럽다,형용사,Adjective,2,False
부드럽다,형용사,Adjective,2,False
부럽다,형용사,Adjective,2,False
부르다,형용사,Adjective,2,False
부부,명사,Noun,2,False
부분,명사,Noun,2,False
부인,명사,Noun,2,False
부자,명사,Noun,2,False
부장,명사,Noun,2,False
부족,명사,Noun,2,False
부지런하다,형용사,Adjective,2,False
부치다,동사,Verb,2,False
북쪽,명사,Noun,2,False
분명하다,형용사,Adjective,2,False
분식,명사,Noun,2,False
분위기,명사,Noun,2,False
분홍색,명사,Noun,2,False
불쌍하다,형용사,Adjective,2,False
불안,명사,Noun,2,False
불편,명사,Noun,2,False
붉다,형용사,Adjective,2,False
붙다,동사,Verb,2,False
붙이다,동사,Verb,2,False
블라우스,명사,Noun,2,False
비교,명사,Noun,2,False
비누,명사,Noun,2,False
비다,동사,Verb,2,False
비디오,명사,Noun,2,False
비밀,명사,Noun,2,False
비슷하다,형용사,Adjective,2,False
빌딩,명사,Noun,2,False
빠지다,동사,Verb,2,False
빨간색,명사,Noun,2,False
빨갛다,형용사,Adjective,2,False
빨다,동사,Verb,2,False
빨래,명사,Noun,2,False
빵집,명사,Noun,2,False
빼다,동사,Verb,2,False
뽑다,동사,Verb,2,False
사거리,명사,Noun,2,False
사계절,명사,Noun,2,False
사고,명사,Noun,2,False
사실,부사,Adverb,2,False
사실,명사,Noun,2,False
사업,명사,Noun,2,False
사이즈,명사,Noun,2,False
사장,명사,Noun,2,False
사탕,명사,Noun,2,False
사흘,명사,Noun,2,False
살,명사,Noun,2,False
삼거리,명사,Noun,2,False
삼겹살,명사,Noun,2,False
삼촌,명사,Noun,2,False
상,명사,Noun,2,False
상자,명사,Noun,2,False
상처,명사,Noun,2,False
상추,명사,Noun,2,False
상품,명사,Noun,2,False
새,관형사,Determiner,2,False
새,명사,Noun,2,False
새로,부사,Adverb,2,False
새롭다,형용사,Adjective,2,False
새벽,명사,Noun,2,False
새해,명사,Noun,2,False
색,명사,Noun,2,False
색깔,명사,Noun,2,False
샌드위치,명사,Noun,2,False
생각나다,동사,Verb,2,False
생기다,동사,Verb,2,False
생선,명사,Noun,2,False
서너,관형사,Determiner,2,False
서다,동사,Verb,2,False
서두르다,동사,Verb,2,False
서랍,명사,Noun,2,False
서로,부사,Adverb,2,False
서류,명사,Noun,2,False
서비스,명사,Noun,2,False
서양,명사,Noun,2,False
서쪽,명사,Noun,2,False
섞다,동사,Verb,2,False
선배,명사,Noun,2,False
선선하다,형용사,Adjective,2,False
선수,명사,Noun,2,False
선택,명사,Noun,2,False
선풍기,명사,Noun,2,False
설거지,명사,Noun,2,False
설날,명사,Noun,2,False
설렁탕,명사,Noun,2,False
설탕,명사,Noun,2,False
섬,명사,Noun,2,False
섭섭하다,형용사,Adjective,2,False
성,명사,Noun,2,False
성격,명사,Noun,2,False
성공,명사,Noun,2,False
성적,명사,Noun,2,False
성함,명사,Noun,2,False
세,의존명사,Noun,2,False
세계,명사,Noun,2,False
세다,형용사,Adjective,2,False
세배,명사,Noun,2,False
세상,명사,Noun,2,False
세우다,동사,Verb,2,False
세탁,명사,Noun,2,False
세탁기,명사,Noun,2,False
세탁소,명사,Noun,2,False
센터,명사,Noun,2,False
센티미터,의존명사,Noun,2,False
셋째,관형사,Determiner,2,False
셋째,수사,Noun,2,True
셋째,명사,Noun,2,True
소,명사,Noun,2,False
소고기,명사,Noun,2,False
소리,명사,Noun,2,False
소설,명사,Noun,2,False
소식,명사,Noun,2,False
소주,명사,Noun,2,False
소중하다,형용사,Adjective,2,False
소파,명사,Noun,2,False
소포,명사,Noun,2,False
소풍,명사,Noun,2,False
소화제,명사,Noun,2,False
속,명사,Noun,2,False
속도,명사,Noun,2,False
속옷,명사,Noun,2,False
손가락,명사,Noun,2,False
손녀,명사,Noun,2,False
손바닥,명사,Noun,2,False
손수건,명사,Noun,2,False
송편,명사,Noun,2,False
수,명사,Noun,2,False
수건,명사,Noun,2,False
수고,명사,Noun,2,False
수술,명사,Noun,2,False
수영복,명사,Noun,2,False
수저,명사,Noun,2,False
순두부찌개,명사,Noun,2,False
순서,명사,Noun,2,False
숟가락,명사,Noun,2,False
술집,명사,Noun,2,False
숫자,명사,Noun,2,False
쉬다,동사,Verb,2,False
쉰,관형사,Determiner,2,False
쉰,수사,Noun,2,False
스무,관형사,Determiner,2,False
스스로,부사,Adverb,2,False
스스로,명사,Noun,2,False
스웨터,명사,Noun,2,False
스카프,명사,Noun,2,False
스케이트,명사,Noun,2,False
스키장,명사,Noun,2,False
스타,명사,Noun,2,False
스트레스,명사,Noun,2,False
스파게티,명사,Noun,2,False
스포츠,명사,Noun,2,False
슬퍼하다,동사,Verb,2,False
슬픔,명사,Noun,2,False
습관,명사,Noun,2,False
시,명사,Noun,2,False
시간표,명사,Noun,2,False
시계,명사,Noun,2,False
시골,명사,Noun,2,False
시끄럽다,형용사,Adjective,2,False
시내,명사,Noun,2,False
시민,명사,Noun,2,False
시어머니,명사,Noun,2,False
식구,명사,Noun,2,False
식다,동사,Verb,2,False
식빵,명사,Noun,2,False
식초,명사,Noun,2,False
식탁,명사,Noun,2,False
식품,명사,Noun,2,False
신랑,명사,Noun,2,False
신부,명사,Noun,2,False
신분증,명사,Noun,2,False
신선하다,형용사,Adjective,2,False
신청,명사,Noun,2,False
신호,명사,Noun,2,False
신호등,명사,Noun,2,False
신혼여행,명사,Noun,2,False
싣다,동사,Verb,2,False
실수,명사,Noun,2,False
실패,명사,Noun,2,False
심다,동사,Verb,2,False
심심하다,형용사,Adjective,2,False
심하다,형용사,Adjective,2,False
싸다,동사,Verb,2,False
싸우다,동사,Verb,2,False
쌀,명사,Noun,2,False
쌀쌀하다,형용사,Adjective,2,False
쌓다,동사,Verb,2,False
썰다,동사,Verb,2,False
쓰다,동사,Verb,2,False
쓰레기,명사,Noun,2,False
쓰레기통,명사,Noun,2,False
씹다,동사,Verb,2,False
아가씨,명사,Noun,2,False
아까,부사,Adverb,2,False
아까,명사,Noun,2,False
아나운서,명사,Noun,2,False
아니,감탄사,Exclamation,2,False
아들,명사,Noun,2,False
아래쪽,명사,Noun,2,False
아마,부사,Adverb,2,False
아무,관형사,Determiner,2,False
아무,대명사,Noun,2,False
아무것,명사,Noun,2,False
아무리,부사,Adverb,2,False
아버님,명사,Noun,2,False
아빠,명사,Noun,2,False
아줌마,명사,Noun,2,False
악기,명사,Noun,2,False
안개,명사,Noun,2,False
안내문,명사,Noun,2,False
안다,동사,Verb,2,False
안되다,동사,Verb,2,False
안전,명사,Noun,2,False
안쪽,명사,Noun,2,False
알맞다,형용사,Adjective,2,False
알아보다,동사,Verb,2,False
앞쪽,명사,Noun,2,False
애,명사,Noun,2,False
애인,명사,Noun,2,False
앨범,명사,Noun,2,False
야,감탄사,Exclamation,2,False
야채,명사,Noun,2,False
약간,부사,Adverb,2,False
약간,명사,Noun,2,False
약사,명사,Noun,2,False
약하다,형용사,Adjective,2,False
얇다,형용사,Adjective,2,False
양말,명사,Noun,2,False
양복,명사,Noun,2,False
양식,명사,Noun,2,False
양식집,명사,Noun,2,False
양치질,명사,Noun,2,False
얘기,명사,Noun,2,False
어,감탄사,Exclamation,2,False
어깨,명사,Noun,2,False
어둡다,형용사,Adjective,2,False
어떠하다,형용사,Adjective,2,False
어른,명사,Noun,2,False
어리다,형용사,Adjective,2,False
어린아이,명사,Noun,2,False
어린이,명사,Noun,2,False
어머님,명사,Noun,2,False
어울리다,동사,Verb,2,False
어젯밤,명사,Noun,2,False
언어,명사,Noun,2,False
언제나,부사,Adverb,2,False
얻다,동사,Verb,2,False
얼다,동사,Verb,2,False
얼음,명사,Noun,2,False
엄마,명사,Noun,2,False
엉덩이,명사,Noun,2,False
엘리베이터,명사,Noun,2,False
여기저기,명사,Noun,2,False
여성,명사,Noun,2,False
여쭙다,동사,Verb,2,False
여학생,명사,Noun,2,False
여행지,명사,Noun,2,False
역사,명사,Noun,2,False
역시,부사,Adverb,2,False
연결,명사,Noun,2,False
연락,명사,Noun,2,False
연락처,명사,Noun,2,False
연말,명사,Noun,2,False
연세,명사,Noun,2,False
연예인,명사,Noun,2,False
연휴,명사,Noun,2,False
열,명사,Noun,2,False
열리다,동사,Verb,2,False
열차,명사,Noun,2,False
열흘,명사,Noun,2,False
엽서,명사,Noun,2,False
영수증,명사,Noun,2,False
영하,명사,Noun,2,False
옆집,명사,Noun,2,False
예매,명사,Noun,2,False
예순,관형사,Determiner,2,False
예순,수사,Noun,2,False
예술,명사,Noun,2,False
예습,명사,Noun,2,False
예약,명사,Noun,2,False
옛,관형사,Determiner,2,False
옛날,명사,Noun,2,False
오래,부사,Adverb,2,False
오래간만,명사,Noun,2,False
오래되다,형용사,Adjective,2,False
오랜만,명사,Noun,2,False
오랫동안,명사,Noun,2,False
